URI,streams,title,date,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,popularity,duration_min,tempo_norm
4VFGpluBaU1WcquEMzhSz6,1289742.0,Wild Blue,2021-07-19,John Mayer,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",0.816,0.596,0,-8.989,1,0.0294,0.557,0.812,0.0842,0.876,4,0.69,4.206883333333334,0.4905604422327534
06BY7fb0Ztz7f7JPRWSBZ3,1289721.0,"Switch it Up (feat. G Herbo, No More Heroes)",2021-05-25,Pooh Shiesty,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",0.443,0.731,0,-4.997,1,0.255,0.289,0.0,0.207,0.956,4,0.75,2.8108166666666667,0.637601646510359
4t2dQ3OQaAJQn52BNszPnY,1289261.0,Materialism as a Means to an End,2021-07-21,$uicideboy$,"['dark trap', 'new orleans rap', 'underground hip hop']",0.79,0.738,1,-6.416,1,0.478,0.129,5.28e-06,0.154,0.555,4,0.69,2.770833333333333,0.757483733592726
4Hl9rOqYomojCmxYfr25im,1281642.0,White Dress,2021-03-22,Lana Del Rey,"['art pop', 'pop']",0.493,0.263,0,-12.805,1,0.0351,0.926,0.0,0.0879,0.158,4,0.66,5.561833333333333,0.4891666024116394
3MK6OsCb4VJGdPxvXjW8Q9,1281273.0,BANKROLL (feat. A$AP Rocky & A$AP Ferg),2021-04-12,BROCKHAMPTON,"['boy band', 'hip hop', 'pop', 'rap']",0.784,0.539,7,-8.938,0,0.274,0.0818,0.0,0.106,0.576,4,0.67,3.376,0.6449623070124971
0vVMlbdYx2080Oa9FndPZr,1279152.0,long story short,2021-01-07,Taylor Swift,['pop'],0.546,0.732,0,-7.715,1,0.0423,0.674,0.184,0.0972,0.571,4,0.6,3.5986666666666665,0.697358821819821
3Osd3Yf8K73aj4ySn6LrvK,1278734.0,No Church In The Wild,2021-08-10,"JAY-Z, Kanye West, Frank Ocean, The-Dream","['east coast hip hop', 'hip hop', 'rap']",0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,4,0.74,4.541783333333333,0.3111584291721778
6MDdceLYec4AxohmorE4vH,1277899.0,Face Of My City (feat. Lil Baby),2021-01-07,Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'rap']",0.74,0.566,1,-8.389,0,0.32,0.0034,0.0,0.589,0.342,4,0.71,2.05745,0.6872994501746749
3uwYgNxFDfx1GoLB6tLoUn,1272077.0,Good Day,2021-05-24,Twenty One Pilots,"['modern rock', 'rock']",0.684,0.677,7,-7.355,1,0.0401,0.11,0.00975,0.34,0.37,4,0.65,3.406683333333333,0.6033784304770491
43Ykyd3WD3tfaFDhunMZHp,1271702.0,Zooted Freestyle,2021-06-14,Polo G,['chicago rap'],0.709,0.598,1,-7.655,1,0.391,0.139,1.29e-06,0.117,0.693,4,0.59,2.2121166666666667,0.2415257504492909
3rjwafyisDpLdoJ4RecHp6,1270654.0,moved to miami (feat. Lil Baby),2021-12-20,Roddy Ricch,"['melodic rap', 'rap', 'trap']",0.717,0.444,1,-11.126,1,0.18,0.0196,0.000315,0.114,0.116,4,0.73,3.70375,0.5003944270132089
0Vn54m592UkfxfuvAuSr3H,1268528.0,Supernatural,2021-08-23,Trippie Redd,"['melodic rap', 'rap', 'trap']",0.449,0.852,1,-3.618,1,0.308,0.00938,0.0,0.127,0.425,4,0.12,2.3472,0.6901345796831536
1Hgko2YssPJNjOhfJgJ6uo,1265455.0,Colors and Shapes,2021-09-20,Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",0.645,0.458,7,-8.888,0,0.0537,0.522,0.0914,0.291,0.397,4,0.58,5.518416666666667,0.6041316971037789
3gruCKVuhCsRjs3a3dG8CA,1264815.0,GREECE (feat. Drake),2021-05-04,DJ Khaled,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.687,0.336,5,-10.748,1,0.0456,0.0755,0.0,0.126,0.215,4,0.7,3.6545,0.2699244954003286
5Mv7yjian35AddlklJgg1v,1259796.0,Switch A Nigga Out,2021-11-08,Summer Walker,"['pop', 'r&b']",0.573,0.289,2,-9.532,1,0.0953,0.199,1.05e-05,0.101,0.0393,4,0.68,2.959033333333333,0.3537446841321716
6I9VzXrHxO9rA9A5euc8Ak,1257499.0,Toxic,2021-11-01,Britney Spears,"['dance pop', 'pop', 'post-teen pop']",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,4,0.85,3.313333333333333,0.6092622138921345
3x68DX7Rt8MhQQZ43ouiq5,1255327.0,On My Side,2021-09-27,YoungBoy Never Broke Again,"['baton rouge rap', 'trap']",0.606,0.671,10,-7.529,0,0.352,0.415,0.0,0.176,0.642,4,0.21,2.476183333333333,0.7584979744838344
5P8Xvy5tzhmfyfA6GplQ8h,1251374.0,I Want a Hippopotamus for Christmas (Hippo the Hero),2021-12-25,Gayla Peevey,['novelty'],0.853,0.338,7,-9.124,1,0.0491,0.832,0.00602,0.135,0.927,4,0.58,2.5911166666666667,0.4363133826416527
4ZkQ2t966y0fmTW6TWNwR2,1250352.0,Emergency (feat. Gunna & Young Thug),2021-05-17,21 Savage,"['atl hip hop', 'rap', 'trap']",0.754,0.817,2,-5.283,1,0.254,0.073,0.0,0.379,0.269,4,0.57,2.9546666666666668,0.6077378869388311
21SralRv4ucDT3i1rYrr85,1246162.0,Sad Beautiful Tragic (Taylor's Version),2021-11-12,Taylor Swift,['pop'],0.601,0.406,7,-11.827,1,0.0275,0.622,9.19e-05,0.133,0.232,3,0.54,4.746216666666666,0.5322688746671095
0KfNomDfIkM7suIHb105Oi,1235853.0,Wave of You,2021-07-02,Surfaces,"['bedroom soul', 'pop']",0.695,0.656,1,-6.038,1,0.0489,0.057,0.0,0.267,0.346,4,0.71,3.564033333333333,0.3005177966654607
3QCU8BT0zDS9LPVfEhRFEE,1234248.0,ALWAYS DO,2021-07-23,The Kid LAROI,['australian hip hop'],0.762,0.426,8,-6.865,1,0.113,0.0442,0.0,0.0858,0.582,4,0.76,2.5284166666666668,0.7562796932366147
10Z9RbwrTbQ0gQeNRJ2dC1,1232955.0,Lifetime,2021-03-31,Justin Bieber,"['canadian pop', 'pop']",0.48,0.274,2,-7.083,1,0.0317,0.771,0.0,0.114,0.332,3,0.68,3.450333333333333,0.826327558289195
0ZJLssJk51m0r4j9OvXcju,1231515.0,California,2021-08-23,Lorde,"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",0.448,0.406,9,-11.214,1,0.0948,0.804,1.13e-06,0.28,0.561,4,0.28,3.1980166666666667,0.8603728373240648
2SBr3MK1sdMs8IxdRcN6qz,1225487.0,Santa Baby,2021-12-25,Kylie Minogue,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",0.675,0.384,1,-7.12,1,0.045,0.752,0.0,0.167,0.415,4,0.57,3.360883333333333,0.2765971328418318
2bspOurPlpKv27SVt7UbHy,1205790.0,Starlight (Taylor's Version),2021-11-12,Taylor Swift,['pop'],0.628,0.685,4,-5.864,1,0.0358,0.00324,0.0,0.18,0.605,4,0.53,3.67355,0.5082770360441047
4RvWPyQ5RL0ao9LPZeSouE,1202638.0,Everybody Wants To Rule The World,2021-06-20,Tears For Fears,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,4,0.85,4.191483333333333,0.4255541254693088
5OypcrFg58e4k2iYHi69ED,1195012.0,"SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy) - Harmonies by The Hive",2021-05-03,DJ Khaled,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.397,0.545,3,-8.052,0,0.0985,0.133,0.0,0.116,0.301,4,0.56,4.316366666666666,0.604363015201751
3gntlMjzCV42fREUUbOHCN,1194520.0,GNF (OKOKOK),2021-06-14,Polo G,['chicago rap'],0.783,0.662,3,-9.491,0,0.409,0.617,0.0,0.101,0.458,4,0.58,1.9376,0.6261069164111294
0ky8syPEVEfD7qCxMTW49X,1191172.0,Slatty (feat. Yak Gotti & Lil Duke),2021-04-18,"Lil Duke, Young Stoner Life, Young Thug, Gunna","['hip hop', 'rap', 'trap']",0.814,0.531,1,-7.56,1,0.0884,0.000544,7.26e-06,0.103,0.18,4,0.57,4.838,0.5320375565691375
6Ai7PiAjnb4eIiC05By0i4,1184490.0,O Little Town of Bethlehem,2021-12-25,Elvis Presley,"['adult standards', 'rock-and-roll', 'rockabilly']",0.325,0.0409,2,-19.102,1,0.0359,0.984,0.000585,0.109,0.212,5,0.58,2.59155,0.349747032900551
18asYwWugKjjsihZ0YvRxO,1178626.0,The Motto,2021-12-31,"TiÃÂ«sto, Ava Max","['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,4,0.94,2.7469833333333336,0.4604653645632536
0EepXu0NfnnUX8efEZR167,1177011.0,Forever Winter (Taylor's Version) (From The Vault),2021-11-12,Taylor Swift,['pop'],0.611,0.552,7,-5.828,1,0.031,0.256,0.0,0.134,0.41,4,0.62,4.392216666666667,0.4489528407641801
1IeCWMwZs4rCmwPOjZYWN7,1176083.0,Poke It Out (feat. J. Cole),2021-10-04,"Wale, Cool & Dre","['gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",0.778,0.934,9,-3.488,1,0.321,0.184,0.0,0.123,0.803,4,0.69,3.05555,0.3478727631836488
7MmBhKBQnaa0I8TaDJs9ia,1174368.0,issues,2021-09-13,Baby Keem,"['hip hop', 'rap']",0.833,0.542,3,-8.32,0,0.0679,0.571,0.00112,0.111,0.237,4,0.64,3.66355,0.5437873296994644
3WSBP6JEf4Y2aKD2swQ8AG,1171994.0,4th Baby Mama,2021-11-08,Summer Walker,"['pop', 'r&b']",0.874,0.348,9,-9.643,1,0.0767,0.339,8.6e-06,0.116,0.151,4,0.69,3.75,0.4250381081738326
1uYxHHZBRliM9cNzCxq93g,1169651.0,Itty Bitty Piggy,2021-05-16,Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",0.761,0.722,7,-4.343,1,0.391,0.12,0.0,0.0649,0.798,4,0.65,4.11255,0.3092011221893369
0HNKMJ2EKCaT2EqcCBj1EH,1166292.0,Way Bigger,2021-10-11,Don Toliver,"['pop', 'rap', 'trap']",0.752,0.531,1,-6.236,1,0.0568,0.0534,0.0,0.124,0.2,4,0.72,3.26685,0.543603461467743
1huoY7hw3hGVGfuPPe9y8P,1165741.0,Still Hood,2021-06-07,"Lil Baby, Lil Durk","['atl hip hop', 'atl trap', 'rap', 'trap']",0.742,0.701,1,-5.92,1,0.21,0.0821,0.0,0.116,0.178,4,0.63,3.2510666666666665,0.5790781677234147
7eO7rOwH5qVD3UWpO97qTI,1159435.0,Voice of the Heroes,2021-06-03,"Lil Baby, Lil Durk","['atl hip hop', 'atl trap', 'rap', 'trap']",0.754,0.661,0,-6.811,1,0.261,0.173,0.0,0.16,0.313,4,0.59,3.4883166666666665,0.2530797928813338
19kX6hSlYH31js2SL4jgrj,1155067.0,Mulberry Street,2021-05-24,Twenty One Pilots,"['modern rock', 'rock']",0.674,0.535,2,-7.114,1,0.0518,0.0138,0.0,0.326,0.716,4,0.68,3.739966666666666,0.7702833350138493
7tt5I7ztXfKzZRqyL2FCYb,1146807.0,Birthday,2021-06-13,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.842,0.593,0,-6.903,0,0.347,0.283,0.0,0.0955,0.734,4,0.56,3.7871166666666665,0.7689488075255488
1PZDyestTVydtHpaIcfUJg,1145927.0,Chemtrails Over The Country Club,2021-01-16,Lana Del Rey,"['art pop', 'pop']",0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,3,0.01,4.519616666666667,0.9531847757104136
7iC56CDz8miPDKaH0OEIqS,1143699.0,What You Need,2021-10-11,Don Toliver,"['pop', 'rap', 'trap']",0.656,0.672,10,-7.385,0,0.0468,0.0636,1.45e-05,0.186,0.137,4,0.69,3.6268166666666666,0.5319545193031987
7xgTVcQqY25wPns8HYxPXc,1135421.0,Secrets from a Girl (Who's Seen it All),2021-08-23,Lorde,"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",0.652,0.517,4,-9.893,1,0.0422,0.6,1.12e-05,0.119,0.602,4,0.28,3.644316666666666,0.2825876784559813
2Zt8kdAVOVIfeCtbMAd21c,1134877.0,Swervin' In My Lane,2021-03-18,No Name No Fame,[],0.787,0.474,8,-9.068,0,0.327,0.553,0.0,0.133,0.454,4,0.0,1.8416666666666663,0.5967888303014847
2659CRCrqaXCaYBMtKrdYi,1134385.0,One Way!,2021-12-06,Autumn!,"['glitchcore', 'plugg', 'pluggnb', 'vapor trap']",0.524,0.306,0,-12.153,1,0.0376,0.0323,0.000339,0.11,0.255,4,0.71,2.7826166666666667,0.5813854174698545
1rICTKr67UUnoDVvOj4A8c,1133210.0,Thugged Out (feat. Kodak Black),2021-03-08,YNW Melly,"['melodic rap', 'trap']",0.72,0.597,1,-6.501,1,0.217,0.171,0.0,0.17,0.367,4,0.53,3.0998666666666668,0.6513621077230589
1n3b9Eekoy3S9ZSZ5DmTW1,1128515.0,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,2021-11-19,Taylor Swift,['pop'],0.585,0.286,0,-10.123,1,0.0312,0.838,0.0,0.115,0.189,4,0.69,9.969166666666666,0.3125166815936037
5Q2P43CJra0uRAogjHyJDK,1127026.0,"Baby, It's Cold Outside (feat. Meghan Trainor)",2021-12-25,Brett Eldredge,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",0.583,0.572,1,-4.776,1,0.0366,0.738,0.0,0.266,0.684,4,0.64,2.8926666666666665,0.437007336935569
1Jz1yhcPm1Yt6aoed3zact,1126473.0,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Latto)",2021-02-22,Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0.721,0.565,0,-9.157,0,0.28,0.248,0.0,0.284,0.597,4,0.63,3.7872333333333335,0.3172082871191407
24OeEKPQ8qqNZnPevRHxUT,1112162.0,Red Eye (feat. TroyBoi),2021-10-11,Justin Bieber,"['canadian pop', 'pop']",0.815,0.816,5,-4.393,0,0.0513,0.0501,0.000887,0.0761,0.774,4,0.77,3.124216666666667,0.3304527310363644
6c5wQFfJApRMooKE7UQnlH,1107183.0,durag activity (with Travis Scott),2021-09-13,Baby Keem,"['hip hop', 'rap']",0.893,0.759,2,-4.245,1,0.309,0.00404,0.0,0.0865,0.498,4,0.69,3.74095,0.2380263228133025
1cMMVJ4FDqhCci9efd1BU6,1105763.0,Need It (feat. YoungBoy Never Broke Again),2021-06-14,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.852,0.747,11,-3.666,0,0.169,0.0311,0.0,0.0789,0.898,4,0.68,3.26135,0.6387107871339688
6e7jXXhVt7lOj07fffOdJl,1104930.0,shots in the dark,2021-04-19,"iann dior, Trippie Redd","['melodic rap', 'pop rap']",0.58,0.651,6,-5.537,0,0.0459,0.0275,0.0,0.102,0.562,4,0.0,3.1430666666666665,0.6973291656534144
7jjnn6K7p5MgOFuqLypAcM,1097472.0,PILL BREAKER (feat. blackbear & Machine Gun Kelly),2021-02-22,"Trippie Redd, Travis Barker","['melodic rap', 'rap', 'trap']",0.527,0.79,2,-6.268,1,0.0788,0.016,0.0,0.37,0.236,3,0.67,2.9509833333333333,0.6685389593058084
2dNhNlpZAtV4lwAFW45LIv,1096484.0,AM,2021-05-22,"Nio Garcia, Flow La Movie","['latin', 'reggaeton', 'trap latino']",0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,4,0.79,3.0416,0.7807875491550957
6bCWyr3C3ngZdwizTYWQTG,1087967.0,Onna Come Up (feat. G Herbo) [Remix],2021-02-02,Lil Eazzyy,['chicago rap'],0.679,0.794,1,-3.985,1,0.296,0.339,1.65e-05,0.113,0.698,4,0.66,2.928816666666666,0.6509409901600841
740gNyGWKk98gy8nJLhHrv,1087412.0,Slippin',2021-04-11,DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",0.475,0.576,10,-8.061,0,0.397,0.0421,0.0,0.933,0.555,4,0.62,5.091116666666666,0.2788332077888955
0M7mWKqwTIaVjYyxfZmtTa,1085619.0,"Courtesy Of The Red, White And Blue (The Angry American)",2021-07-05,Toby Keith,"['contemporary country', 'country', 'country road', 'oklahoma country']",0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,4,0.69,3.2588833333333334,0.4237450993185013
2wOnrN7fkzV4NsLqym2C6O,1085102.0,Already Won (feat. Lil Durk),2021-08-23,Rod Wave,['florida rap'],0.321,0.525,7,-9.891,0,0.131,0.0668,0.0,0.137,0.152,4,0.7,3.5344,0.2102918759897745
0WSTCrEsC2rsM8zavpfM5I,1084804.0,Eminem Speaks,2021-12-11,Juice WRLD,"['chicago rap', 'melodic rap']",0.646,0.235,11,-19.697,0,0.582,0.936,0.0,0.271,0.624,4,0.62,2.22085,0.5208809067669441
03tqyYWC9Um2ZqU0ZN849H,1083580.0,No Hands (feat. Roscoe Dash & Wale),2021-10-31,Waka Flocka Flame,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,4,0.79,4.396216666666667,0.540797988125671
3e2bWR3uFw1utzl37g4z3S,1077896.0,The Tradition,2021-08-30,Halsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",0.43,0.262,9,-7.605,0,0.0315,0.78,0.0,0.111,0.244,4,0.62,3.772883333333333,0.3885135736273644
5OJmt1xiOHZJGx8wTUAjEC,1077644.0,let you,2021-11-15,iann dior,"['melodic rap', 'pop rap']",0.593,0.848,7,-5.059,0,0.0888,0.241,0.0,0.139,0.7,4,0.77,2.52875,0.7703663722797881
2eYsZ2JEq63Q0S8LQVscBm,1071185.0,Day Before (with Mac Miller),2021-10-19,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap']",0.737,0.435,0,-12.674,1,0.241,0.81,0.0,0.288,0.702,4,0.65,2.259733333333333,0.3005355903653047
2xXNLutYAOELYVObYb1C1S,1070062.0,As the World Caves In,2021-08-04,Sarah Cothran,['gen z singer-songwriter'],0.422,0.25,0,-6.836,1,0.0351,0.441,0.0,0.35,0.246,4,0.81,2.69355,0.4964857442808083
681ZlxQVB8XBPRZD1Wk4oi,1068320.0,MONEY ON ME,2021-07-26,Lil Tecca,"['melodic rap', 'pluggnb', 'rap', 'trap']",0.67,0.401,0,-10.47,1,0.0722,0.0441,0.0,0.116,0.324,4,0.6,2.3880666666666666,0.5550151543010339
3Z39gbqdaGL3WJXBG0gcuE,1061855.0,Telepath,2021-11-02,Conan Gray,"['bedroom pop', 'pop']",0.606,0.819,9,-4.804,1,0.049,0.00298,0.0,0.0702,0.744,4,0.76,3.24955,0.2057366888297083
5rIjbX7rQMj8Gh9Oxd4Vrc,1054711.0,Light It Up (feat. Pop Smoke),2021-06-13,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.793,0.639,7,-6.476,0,0.226,0.414,0.0,0.132,0.596,4,0.63,4.4874833333333335,0.6089537897615052
2FSVMyqLldC36p0deIYvI9,1053179.0,TRUST,2021-03-29,"NF, Tech N9ne","['hip hop', 'pop rap', 'rap']",0.746,0.884,10,-3.348,0,0.33,0.138,0.0,0.146,0.664,4,0.69,4.406933333333333,0.5918243880450061
6PGoSes0D9eUDeeAafB2As,1053109.0,LOVE. FEAT. ZACARI.,2021-12-31,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,4,0.84,3.556666666666666,0.5085380103084834
6y6xhAgZjvxy5kR5rigpY3,1052083.0,Chasing Stars (feat. James Bay),2021-08-24,"Alesso, Marshmello","['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",0.594,0.64,10,-6.865,1,0.033,0.0169,0.0,0.135,0.492,4,0.77,2.84095,0.3116981714007793
7oPHGO39MQVukHZjdz4b9S,1046057.0,Fame & Riches (with Roddy Ricch),2021-06-13,Polo G,['chicago rap'],0.626,0.569,2,-10.669,0,0.279,0.0496,0.0,0.139,0.442,4,0.6,2.528083333333333,0.3101619819809132
3MQJvYYVqCbHC3pba8rOKz,1044541.0,Purpose,2021-01-31,HSM,[],0.135,0.0726,3,-29.429,1,0.0369,0.867,0.88,0.109,0.0319,4,0.0,3.1667666666666667,0.171910865426248
0hxRyDVC61KlZGS6m2Min4,1043107.0,3 O'Clock Things,2021-03-29,AJR,"['modern rock', 'pop rap']",0.694,0.525,11,-8.619,1,0.0806,0.0318,0.0,0.217,0.348,4,0.57,3.806216666666667,0.3182640466432185
6cx06DFPPHchuUAcTxznu9,1040310.0,Head & Heart (feat. MNEK),2021-01-07,Joel Corry,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,4,0.86,2.767133333333333,0.4901215309699346
3jweuceENR5zzn10LhcjPH,1038670.0,Okay,2021-06-07,"Lil Baby, Lil Durk","['atl hip hop', 'atl trap', 'rap', 'trap']",0.89,0.674,11,-5.45,0,0.318,0.107,0.0,0.111,0.248,4,0.68,3.609133333333333,0.5558099395607329
5ikjIVLHoBrgaZ0zNrn6Ty,1038653.0,"If Self-Destruction Was an Olympic Event, IÃ¢ÂÂd Be Tonya Harding",2021-08-16,$uicideboy$,"['dark trap', 'new orleans rap', 'underground hip hop']",0.881,0.884,7,-5.185,0,0.0932,0.303,1.62e-05,0.157,0.633,4,0.72,2.3784666666666667,0.5083897294764501
07QfuFPazJYuzRtcWW0U2y,1035216.0,Silent Night,2021-12-25,Carpenters,"['adult standards', 'mellow gold', 'soft rock']",0.17,0.158,4,-17.011,1,0.0353,0.947,0.00106,0.0844,0.134,3,0.59,3.3506666666666667,0.2660454688343348
7nD5MiXspW533xaREDma2N,1026238.0,Buck 50,2021-01-25,"DJ Scheme, Juice WRLD","['meme rap', 'underground hip hop', 'vapor trap']",0.656,0.537,1,-6.687,1,0.0706,0.0309,0.0,0.104,0.15,4,0.72,3.6111166666666654,0.6151934471734708
59qrUpoplZxbIZxk6X0Bm3,1017540.0,Take You Dancing,2021-01-07,Jason Derulo,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,4,0.84,3.171766666666666,0.4309989976215754
6Z2pe32hFnUd2x5NgO5KFc,1012774.0,Die For You (feat. Dominic Fike),2021-03-19,Justin Bieber,"['canadian pop', 'pop']",0.729,0.632,1,-6.572,1,0.032,0.00196,2.62e-06,0.0848,0.702,4,0.58,3.3071,0.5617352416087876
0VYchQkqpeEyh95D1pWqy2,1010417.0,Wat U Sed (feat. Iamdoechii & Kal Banx),2021-08-02,Isaiah Rashad,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",0.838,0.634,11,-7.018,1,0.258,0.101,0.13,0.143,0.526,4,0.65,2.944716666666667,0.727649630187605
1Z0cZI0UzNbP9L8MzzGxqf,1004000.0,Walk Em Down (feat. Roddy Ricch),2021-01-06,NLE Choppa,['memphis hip hop'],0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,4,0.75,2.888133333333333,0.2591118571284527
2hRlHXzOf14ArYmOPeAXsa,1002763.0,DRIFTING,2021-03-29,NF,"['hip hop', 'pop rap', 'rap']",0.692,0.721,9,-3.244,0,0.389,0.405,0.0,0.0773,0.496,4,0.69,3.3341666666666665,0.7578040201899181
1RSjxBz03F6vEqoHT9jWBa,994271.0,5 Grand at 8 to 1,2021-08-16,$uicideboy$,"['dark trap', 'new orleans rap', 'underground hip hop']",0.776,0.719,5,-4.431,1,0.0886,0.444,0.0114,0.195,0.232,4,0.71,2.826083333333333,0.306223643082106
2Qt8qG9SWPdtRiaWcPNJRm,992656.0,Maybach (feat. Future),2021-05-24,42 Dugg,"['detroit trap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.735,0.446,5,-10.232,1,0.109,0.0071,1.93e-05,0.173,0.121,4,0.72,3.318216666666667,0.655970675982657
5rohUzwEoRsUvAA1Bf3DLo,991658.0,Dos Oruguitas,2021-12-31,Sebastian Yatra,"['hollywood', 'show tunes']",0.423,0.355,0,-10.565,1,0.0454,0.761,0.0,0.0915,0.465,4,0.86,3.5768833333333334,0.3171371123197646
6xRnDd8w5GkPTOiHC7zxsb,989420.0,Closure,2021-11-07,Summer Walker,"['pop', 'r&b']",0.809,0.586,0,-8.315,1,0.0753,0.201,3.83e-06,0.159,0.561,3,0.64,2.1952666666666665,0.5614149550115957
0WWnuzqf8eUwNMpLIIOBuC,987408.0,Vibes,2021-08-22,Trippie Redd,"['melodic rap', 'rap', 'trap']",0.561,0.825,11,-4.859,0,0.0604,0.00372,0.0,0.393,0.269,4,0.1,2.0676666666666668,0.6316941381621481
4yugZvBYaoREkJKtbG08Qr,986682.0,Take It Easy - 2013 Remaster,2021-07-05,Eagles,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,4,0.79,3.5263,0.5864328969922716
5DxA8tzKieKkOrvKnCrADi,982764.0,Roadrunner,2021-06-13,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.809,0.688,9,-5.465,1,0.139,0.104,0.00133,0.105,0.225,4,0.56,4.278983333333334,0.6092740763586973
0dOg1ySSI7NkpAe89Zo0b9,978303.0,Born in the U.S.A.,2021-07-05,Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,4,0.77,4.644666666666667,0.4850206703479855
4hxAZVGVvBibnz36zIF6QN,977903.0,Nobody Special (with Future),2021-06-03,Hotboii,"['florida rap', 'pop rap', 'trap']",0.843,0.538,2,-5.928,1,0.47,0.00507,0.0,0.133,0.169,4,0.64,2.825,0.7103778788723539
19NdiithlwC8EfytiHVk7a,973368.0,What Are You Doing New Year's Eve?,2021-12-25,Ella Fitzgerald,"['adult standards', 'jazz blues', 'lounge', 'swing', 'vocal jazz']",0.345,0.253,3,-10.555,0,0.0404,0.983,2.91e-06,0.137,0.249,3,0.55,3.5351166666666667,0.5798373655834258
7kTlHVCARylJAqm40yVoWE,972280.0,Stay Next To Me (with Chelsea Cutler),2021-03-08,Quinn XCII,"['electropop', 'indie pop rap', 'pop', 'pop rap']",0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,4,0.75,3.4341,0.8282077592393786
550rQQCGkrTzvp4SfpOPzx,972045.0,Hallelujah,2021-12-25,Pentatonix,['a cappella'],0.322,0.377,7,-7.385,0,0.0356,0.454,0.0,0.338,0.366,4,0.69,4.482666666666667,0.4647121275926903
